column1,length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode
226,33,12,1,2,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.212121212,0,0
227,27,12,0,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0
228,24,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
229,39,20,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0
230,28,21,0,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0
231,102,24,1,3,0,0,1,0,0,2,0,0,0,3,0,1,0,0,0,1,0,0,0,0,1,0.107843137,0,0
232,43,18,0,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0
233,27,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
234,101,17,0,2,9,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0.079207921,0,0
235,60,28,0,3,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
236,38,13,0,3,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
237,19,10,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
238,137,15,0,3,0,0,0,0,0,0,1,0,34,4,0,1,0,0,0,0,1,0,0,0,0,0.262773723,0,0
239,263,179,1,14,1,0,1,1,0,1,2,0,2,5,0,1,0,1,0,0,1,1,0,0,1,0.129277567,0.162011173,0
240,22,6,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.181818182,0,0
241,89,21,0,3,0,0,1,1,0,1,1,0,0,6,0,1,0,1,0,0,0,1,0,0,1,0.011235955,0,0
242,28,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
243,49,26,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,0.020408163,0,0
244,45,36,0,4,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.066666667,0.083333333,0
245,30,22,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
246,54,10,0,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0
247,29,22,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0
248,86,16,0,3,1,1,1,0,0,1,0,0,0,6,0,1,0,0,0,0,0,1,0,0,1,0,0,0
249,26,18,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.076923077,0.111111111,0
250,83,20,1,2,0,0,0,0,0,0,5,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.108433735,0,0
251,49,28,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
252,33,12,1,2,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.212121212,0,0
253,40,18,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0
254,56,18,0,2,3,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0,0,0
255,27,18,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
256,70,33,0,3,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
257,128,120,0,10,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0546875,0.058333333,0
258,25,6,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.12,0,0
259,33,16,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0
260,52,16,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,0,0,0,0,0
261,31,22,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
262,41,32,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.097560976,0.125,0
263,33,24,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
264,32,23,0,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
265,66,30,0,3,1,0,1,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.03030303,0,0
266,85,14,0,2,7,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,0,0.094117647,0,0
267,52,20,0,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
268,109,19,0,3,8,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.055045872,0,0
269,84,20,0,1,6,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0
270,110,16,0,2,1,0,1,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.127272727,0,0
271,171,25,1,2,1,0,1,2,0,3,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0.304093567,0,0
272,17,9,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
273,19,12,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0
274,98,14,1,4,0,0,0,0,0,0,1,0,0,10,0,1,0,0,0,0,0,0,0,0,1,0.285714286,0.785714286,0
275,32,24,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
276,28,20,0,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0
277,64,31,0,3,0,0,1,0,0,1,0,0,0,5,0,1,0,0,0,0,0,1,0,0,1,0.03125,0.064516129,0
278,40,16,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
279,132,32,0,2,1,0,0,0,0,0,2,0,0,7,0,3,0,0,0,0,0,1,0,0,0,0.113636364,0.1875,0
280,124,24,0,2,2,0,1,0,0,1,4,0,0,7,0,3,0,0,0,0,0,1,0,0,0,0.048387097,0,0
281,51,18,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0
282,141,48,1,2,0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.290780142,0.395833333,0
283,126,50,1,4,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0.126984127,0,0
284,21,14,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0
285,53,14,0,2,0,0,0,0,0,0,2,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.037735849,0,0
286,27,18,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
287,76,14,1,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.276315789,0,0
288,79,32,0,2,6,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0
289,77,23,1,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.207792208,0,0
290,35,18,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0
291,56,21,0,3,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
292,49,22,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.081632653,0,0
293,41,20,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0
294,84,20,1,2,0,0,0,0,0,0,0,0,2,5,0,1,0,0,0,2,0,0,0,0,1,0.273809524,0,0
295,29,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
296,21,12,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
297,35,13,0,3,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
298,28,19,0,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
299,97,25,0,5,0,1,1,0,0,1,0,0,0,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0
300,36,14,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0
301,63,19,0,3,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0
302,24,17,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0
303,40,33,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.025,0.03030303,0
304,85,17,0,2,1,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,1,0,0,0
305,56,39,0,5,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.107142857,0.153846154,0
306,49,11,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0
307,23,10,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
308,64,16,0,2,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0
309,46,20,0,3,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0.043478261,0,0
310,36,9,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0
311,29,22,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.068965517,0.090909091,0
312,55,28,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.054545455,0.035714286,0
313,45,25,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,1,0,0,0
314,33,25,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
315,231,23,1,3,1,0,1,2,0,3,1,0,0,6,0,1,0,2,0,0,0,0,0,0,0,0.398268398,0,0
316,30,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
317,31,23,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
318,27,18,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
319,81,27,1,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.259259259,0,0
320,58,16,1,2,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.120689655,0,0
321,28,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
322,25,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
323,87,13,0,5,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0.022988506,0,0
324,28,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
325,133,13,0,2,12,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0.060150376,0,0
326,26,17,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
327,36,15,0,1,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0
328,29,15,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
329,37,28,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
330,33,24,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
331,47,15,0,2,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
332,26,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.115384615,0.176470588,0
333,93,22,0,5,1,1,1,0,0,1,0,0,1,6,0,1,0,0,0,1,0,1,0,0,1,0.021505376,0,0
334,44,27,0,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0
335,34,26,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
336,63,22,0,2,5,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0
337,56,36,0,5,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.160714286,0.166666667,0
338,28,20,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0.107142857,0.15,0
339,51,21,0,3,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
340,50,16,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0.06,0,0
341,70,17,0,3,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.085714286,0,0
342,41,12,0,2,0,0,1,0,0,1,1,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.048780488,0,0
343,74,17,1,2,4,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.094594595,0,0
344,26,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
345,114,19,0,3,10,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,1,0,0.052631579,0,0
346,49,26,0,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0
347,26,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
348,42,14,0,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0
349,28,19,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
350,29,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
351,32,15,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0
352,34,25,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.029411765,0.04,0
353,51,27,0,2,1,0,1,0,0,1,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0
354,78,17,0,2,7,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0
355,43,29,0,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0
356,154,28,0,2,1,0,1,1,0,2,3,0,0,7,0,5,0,1,0,0,0,1,0,0,0,0.090909091,0,0
357,35,26,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
358,54,22,0,3,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
359,35,27,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
360,25,16,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
361,27,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
362,61,12,1,4,0,0,1,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.147540984,0.75,0
363,41,30,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
364,47,13,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0
365,19,11,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
366,38,18,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
367,64,19,0,3,3,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.09375,0,0
368,271,20,1,5,0,0,1,2,0,3,1,0,0,10,0,1,0,2,0,0,1,3,0,0,1,0.3099631,0,0
369,50,10,0,1,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0
370,80,23,1,3,6,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.0875,0,0
371,67,28,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
372,282,30,1,3,1,0,1,3,0,4,4,0,7,7,0,1,0,0,0,0,0,1,0,0,0,0.209219858,0,0
373,144,37,0,2,2,0,1,0,0,1,3,0,0,7,0,3,0,0,0,0,0,2,0,0,0,0.041666667,0,0
374,52,20,0,1,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.076923077,0,0
375,28,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
376,50,20,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,0,0,0,0,0
377,60,19,0,3,1,0,1,1,0,2,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.216666667,0,0
378,87,18,0,2,4,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.022988506,0,0
379,35,18,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,2,0,0,0,1,0.114285714,0.222222222,0
380,102,15,1,4,0,0,1,0,0,1,0,0,0,7,0,1,0,0,0,0,1,0,0,0,1,0.245098039,0,0
381,63,23,0,2,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.142857143,0,0
382,36,27,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
383,21,12,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
384,238,17,1,3,8,0,1,3,0,4,1,0,11,3,0,1,0,0,0,3,0,0,0,0,0,0.31512605,0,0
385,36,13,1,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.277777778,0.769230769,0
386,38,29,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
387,88,14,1,5,2,0,0,0,0,1,0,0,0,7,0,1,0,0,0,0,1,0,0,0,1,0.170454545,0.785714286,0
388,29,21,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
389,27,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
390,101,15,0,2,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0.108910891,0,0
391,18,11,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0
392,27,15,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0
393,28,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.035714286,0,0
394,36,14,0,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.027777778,0,0
395,53,14,0,2,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0
396,66,13,1,3,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,1,0.151515152,0,0
397,35,26,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
398,27,13,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.037037037,0,0
399,21,13,1,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.476190476,0.769230769,0
400,123,19,0,2,15,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,0,1,0.056910569,0,0
401,47,18,0,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0
402,59,15,0,3,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.033898305,0,0
403,15,4,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.066666667,0.25,0
404,26,18,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
405,82,36,0,5,3,0,1,0,0,2,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.109756098,0.166666667,0
406,77,16,0,2,0,0,0,0,0,0,3,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
407,38,13,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.078947368,0.153846154,0
408,39,32,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0
409,42,15,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0
410,33,19,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0
411,53,36,0,2,3,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
412,44,16,0,3,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.045454545,0.125,0
413,23,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
414,17,10,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0
415,26,18,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
416,129,54,1,5,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,1,1,0,0,1,0.15503876,0,0
417,42,34,0,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.119047619,0.147058824,0
418,52,19,0,2,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,1,1,1,0,0,1,0.038461538,0,0
419,27,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.037037037,0.052631579,0
420,43,14,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.139534884,0,0
421,28,20,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
422,97,21,0,3,1,0,0,0,0,0,0,0,2,7,0,1,0,0,0,2,1,0,0,0,0,0.041237113,0,0
423,28,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
424,27,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
425,35,19,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
426,62,19,0,2,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0
427,127,50,1,4,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0.188976378,0,0
428,29,22,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.068965517,0.090909091,0
429,33,16,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,0,1,0,0,0
430,72,17,0,3,1,0,1,1,0,2,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.083333333,0,0
431,33,25,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0
432,40,18,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0
433,61,42,0,5,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.016393443,0.023809524,0
434,51,32,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0,0,0
435,44,10,0,1,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
436,259,12,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.11969112,0,0
437,57,21,0,2,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,1,0,0,0
438,31,22,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
439,47,15,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0
440,93,26,0,3,6,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0
441,49,18,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,0,1,0,0,0
442,22,13,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
443,45,21,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0
444,105,29,0,2,1,0,1,0,0,1,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0.095238095,0,0
445,109,21,0,4,0,1,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.064220183,0,0
446,40,33,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0
447,24,5,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.208333333,0,0
448,37,17,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0,0,0
449,152,13,0,2,20,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
450,124,46,1,5,0,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,1,1,0,0,0,0.177419355,0,0
451,35,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.114285714,0.266666667,0
452,126,50,1,4,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0.19047619,0,0
453,51,24,0,3,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,0,1,0.137254902,0.041666667,0
454,126,61,1,3,4,0,1,0,0,1,2,0,0,3,0,1,0,0,0,0,0,1,0,0,1,0.373015873,0.426229508,0
