column1,ratio_intHyperlinks,ratio_extHyperlinks,ratio_nullHyperlinks,nb_extCSS,ratio_intRedirection,ratio_extRedirection,ratio_intErrors,ratio_extErrors,login_form,external_favicon,links_in_tags,submit_email,ratio_intMedia,ratio_extMedia,sfh,iframe,popup_window,safe_anchor,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank
175,0.238095238,0.761904762,0,1,0,0.3125,0,0.1875,0,1,0,0,0,100,0,0,0,44.44444444,0,0,0,1,0,0,114,3904,0,0,1,0
176,0.122807018,0.877192982,0,3,0,0.16,0,0,0,1,0,0,16.66666667,83.33333333,0,0,0,10,0,0,0,1,0,0,278,4183,0,0,1,3
177,0.987012987,0.012987013,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,83.33333333,0,0,0,0,0,0,519,2403,62284,0,0,3
178,0.80952381,0.19047619,0,0,0,0.3,0,0,0,1,85.71428571,0,100,0,0,0,0,12.5,0,0,0,0,1,1,0,-1,1111694,0,0,2
179,0.583333333,0.416666667,0,1,0,0,0,0,0,1,40,0,0,0,0,0,0,0,0,0,0,1,0,0,3353,7968,892,0,0,7
180,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,2975,8346,1,0,0,10
181,0.95,0.05,0,0,0,0,0,0,0,0,87.5,0,0,0,0,0,0,0,0,0,0,1,0,0,170,-1,0,0,1,0
182,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,1,1,0,307,1154,0,0,1,0
183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,44,3608,0,0,1,0
184,0.173913043,0.826086957,0,3,0,0.052631579,0,0.052631579,0,1,0,0,0,100,0,0,0,60,0,0,0,1,0,0,51,2870,0,0,1,2
185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,237,5972,0,0,1,0
186,0.19047619,0.80952381,0,1,0,0.176470588,0,0,0,1,0,0,20,80,0,0,0,25,0,0,0,1,1,0,228,5616,0,0,1,5
187,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6381,0,0,1,3
188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2974,8348,1,0,0,10
189,0.871559633,0.128440367,0,0,0,0.285714286,0,0,0,0,100,0,80,20,0,0,0,43.47826087,0,0,0,1,1,0,1384,4825,128305,0,0,5
190,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,343,4405,0,0,1,0
191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,161,570,0,0,1,2
192,0.242424242,0.757575758,0,5,0,0,0,0,0,1,0,0,0,100,0,0,0,70,0,0,0,1,0,0,0,3381,6240092,0,1,2
193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,433,4681,4701900,0,0,3
194,0.980769231,0.019230769,0,0,0,0,0,0,0,0,85.71428571,0,100,0,0,0,0,100,0,0,0,0,0,0,0,-1,5496959,0,0,0
6815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1000,-1,0,0,1,0
195,0.903892944,0.096107056,0,0,0,0.291139241,0,0.050632911,0,0,100,0,100,0,0,0,0,63.92694064,0,0,0,0,0,0,901,7133,12,0,0,7
196,0.242424242,0.757575758,0,5,0,0,0,0,0,1,0,0,0,100,0,0,0,70,0,0,0,1,0,0,266,2290,10725245,0,1,2
197,0.857142857,0.142857143,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,0,0,200,896,0,0,1,0
198,0.626373626,0.373626374,0,2,0,0.014705882,0,0.014705882,0,1,72.22222222,0,100,0,0,0,0,11.94029851,0,0,0,1,1,0,1865,6901,11507,0,0,5
199,0.970149254,0.029850746,0,0,0,0.5,0,0.3,0,0,94.73684211,0,98.64864865,1.351351351,0,0,0,89.74358974,0,0,0,0,1,0,118,3899,207904,0,0,4
200,0.909090909,0.090909091,0,0,0,0,0,0,0,0,100,0,50,50,0,0,0,0,0,0,0,1,0,0,213,-2,9675493,0,1,0
201,0.807142857,0.192857143,0,0,0,0.481481481,0,0,0,0,92.85714286,0,95.83333333,4.166666667,0,0,0,31.57894737,0,0,0,0,0,0,342,9224,18386,0,0,5
202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,-1,0,1,1,0
203,0.619047619,0.380952381,0,9,0,0.075,0,0,0,1,68.08510638,0,0,100,0,0,0,33.33333333,0,0,0,1,0,0,586,7449,0,0,0,8
204,0.375,0.625,0,1,0,0,0,0,0,1,40,0,0,0,0,0,0,0,0,0,0,0,1,0,2184,7287,0,0,0,4
205,0.913793103,0.086206897,0,1,0,0,0,0,0,1,57.14285714,0,100,0,0,0,0,100,0,0,0,1,1,1,0,2625,8571696,0,0,2
206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,495,11192,1465,0,0,6
207,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,1,0,0,83,2839,0,0,1,2
208,0.971428571,0.028571429,0,1,0,0.25,0,0,0,1,98.07692308,0,100,0,0,0,0,96,0,0,0,1,1,1,0,-1,5497323,0,1,0
209,0.181818182,0.818181818,0,1,0,0.166666667,0,0,0,1,0,0,16.66666667,83.33333333,0,0,0,25,0,0,0,1,1,0,228,5615,0,0,1,5
210,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,0,0,177,189,0,0,1,2
211,0.835820896,0.164179104,0,1,0,0.181818182,0,0,0,1,46.66666667,0,92.30769231,7.692307692,0,0,0,100,0,0,0,1,0,0,1213,4996,179875,0,0,4
212,0.755102041,0.244897959,0,3,0,0.333333333,0,0,0,1,62.5,0,0,100,0,0,0,93.33333333,0,0,0,1,0,0,127,3526,24047,0,0,5
213,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,0,1,1,0,25,3993,5707171,0,1,0
214,0.943952802,0.056047198,0,0,0,0.473684211,0,0,0,0,100,0,100,0,0,0,0,72.46376812,0,0,0,0,1,0,905,7130,12,0,0,7
215,0.911627907,0.088372093,0,0,0,0.263157895,0,0.105263158,0,0,100,0,100,0,0,0,0,58.69565217,0,0,0,0,0,0,901,7134,13,0,0,7
216,0.333333333,0.666666667,0,1,0,0.333333333,0,0.166666667,0,1,50,0,0,0,0,0,0,25,0,0,0,1,0,0,114,3904,0,0,0,2
217,0.861111111,0.138888889,0,1,0,0,0,0.5,0,1,66.66666667,0,100,0,0,0,0,25,0,0,0,1,0,0,2864,2980,1168093,0,0,2
218,0.99690881,0.00309119,0,1,0,0,0,0,0,1,71.42857143,0,100,0,0,0,1,100,0,0,0,1,0,0,1703,7427,193,0,0,7
219,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,0,1,1,0,25,3992,5697976,0,1,0
220,0.943502825,0.056497175,0,1,0,0,0,0,0,1,76,0,100,0,0,0,0,92,0,0,0,0,1,0,263,8627,5781,0,0,6
221,0.897727273,0.102272727,0,0,0,0.555555556,0,0.222222222,1,0,85.71428571,0,100,0,0,0,0,85.71428571,0,0,0,1,0,0,145,2047,0,0,1,0
222,0.608695652,0.391304348,0,1,0,0.222222222,0,0,0,1,64.28571429,0,100,0,0,0,0,38.88888889,0,0,0,1,1,0,496,2425,0,0,0,2
223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,18,5826,0,0,1,0
224,0.544401544,0.455598456,0,1,0,0.144067797,0,0.06779661,0,1,4.761904762,0,0,100,0,0,0,98.8372093,0,0,0,1,1,0,507,6068,4211,0,0,4
225,0.166666667,0.833333333,0,2,0,0.043478261,0,0.008695652,0,1,20,0,83.33333333,16.66666667,0,0,0,7.96460177,0,0,0,1,0,1,0,3477,7290834,0,0,2
226,0.747841105,0.252158895,0,4,0,0.006849315,0,0.006849315,0,1,0,0,1.298701299,98.7012987,0,0,0,66.66666667,0,0,0,0,1,0,1261,8965,70,0,0,8
228,0.833333333,0.166666667,0,0,0,0.5,0,0.25,0,0,100,0,0,0,0,0,0,71.42857143,0,0,0,1,1,1,0,-1,373207,0,0,2
229,0.845132743,0.154867257,0,1,0,0.171428571,0,0.142857143,0,1,80.76923077,0,80.35714286,19.64285714,0,0,0,48.48484848,0,0,0,0,0,0,479,6096,83476,0,0,4
230,0.7578125,0.2421875,0,0,0,1.419354839,0,0.096774194,0,0,100,0,0,100,0,0,0,0,0,0,0,1,1,0,1767,5903,0,0,0,4
231,0.977678571,0.022321429,0,0,0,0,0,0.2,0,0,93.10344828,0,100,0,0,0,0,92.85714286,0,0,0,1,1,0,217,5627,0,0,0,5
232,0.994236311,0.005763689,0,0,0,0,0,1,0,0,100,0,0,100,0,0,0,100,0,0,0,1,1,0,229,4153,124314,0,1,4
233,0.363636364,0.636363636,0,2,0,0.380952381,0,0.047619048,0,1,50,0,40,60,0,0,0,74.35897436,0,0,0,0,0,0,349,4764,199026,0,0,4
234,0.4375,0.5625,0,0,0,0.481481481,0,0.111111111,0,0,45.45454545,0,80,20,0,0,0,23.07692308,0,0,0,0,0,0,117,9744,962,0,0,7
235,0.674418605,0.325581395,0,1,0,0.857142857,0,0,0,1,62.5,0,0,100,0,0,0,16.66666667,0,0,0,1,0,0,124,3163,1323034,0,0,4
236,0.951327434,0.048672566,0,1,0,0.363636364,0,0.090909091,0,1,95.12195122,0,98.07692308,1.923076923,0,0,0,55.26315789,0,0,0,1,1,1,0,-1,98458,0,0,4
237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,834,2088,0,0,1,0
238,0.878378378,0.121621622,0,0,0,0.444444444,0,0,1,1,90,0,55.55555556,44.44444444,0,0,0,60,0,0,0,0,0,0,220,4162,376041,0,1,5
239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,299,-1,0,0,1,0
240,0.545454545,0.454545455,0,1,0,0.1,0,0,0,1,10,0,50,50,0,0,0,100,0,0,0,1,1,0,0,-1,3536,0,1,9
241,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,0,1,0,0,178,918,0,0,1,0
242,0.293103448,0.706896552,0,0,0,0.146341463,0,0.073170732,0,1,28.57142857,0,100,0,0,0,0,25,0,0,0,0,1,0,683,5890,2487034,0,0,3
243,0.899280576,0.100719424,0,0,0,0.214285714,0,0.142857143,0,0,88.88888889,0,100,0,0,0,0,40,0,0,0,0,0,0,353,8046,1577,0,0,5
244,0.181818182,0.818181818,0,1,0,0.166666667,0,0,0,1,0,0,16.66666667,83.33333333,0,0,0,25,0,0,0,1,0,0,228,5616,0,0,1,5
245,0.172588832,0.827411168,0,4,0,0.09202454,0,0.024539877,1,1,24.59016393,0,3.846153846,96.15384615,0,0,0,5.555555556,0,0,0,1,0,0,36,5442,0,0,0,2
246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,99,3188,9820235,0,1,2
247,0.5,0.5,0,3,0,0.153846154,0,0.307692308,0,1,0,0,100,0,0,0,0,63.63636364,0,0,0,1,1,1,0,-1,0,0,0,2
248,0.833333333,0.166666667,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1,0,0,406,3977,0,0,1,2
249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,364,1,0,0,1,0
250,0.824561404,0.175438596,0,0,0,0.066666667,0,0.266666667,0,1,0,0,91.83673469,8.163265306,0,0,0,100,0,0,0,1,1,0,199,4549,146,0,0,7
251,0.75,0.25,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,0,0,363,1,9657236,0,1,0
252,0.742342342,0.257657658,0,4,0,0.006993007,0,0.006993007,0,1,0,0,1.351351351,98.64864865,0,0,0,66.66666667,0,0,0,0,0,0,1257,8969,70,0,0,8
253,0.756521739,0.243478261,0,0,0,0.357142857,0,0,0,0,90.47619048,0,0,100,0,0,0,21.875,0,0,0,0,0,0,293,9205,692,0,0,6
254,0.943181818,0.056818182,0,0,0,0.2,0,0,0,0,83.33333333,0,50,50,0,0,0,71.42857143,0,0,0,1,0,0,1994,8697,25617,0,1,5
255,0.783950617,0.216049383,0,0,0,0.228571429,0,0.257142857,0,1,0,0,75,25,0,0,0,67.64705882,0,0,0,0,1,0,145,3873,2192611,0,0,2
256,0.842105263,0.157894737,0,1,0,0.055555556,0,0,0,1,36.36363636,0,83.33333333,16.66666667,0,0,0,0,0,0,0,1,0,0,293,4821,151781,0,0,3
257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,300,65,0,0,1,0
258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,-1,0,0,1,6
259,0.421768707,0.578231293,0,8,0,0,0,0,0,1,28.57142857,0,0,100,0,0,0,100,0,0,0,0,0,0,2807,8517,8,0,0,10
260,0.559322034,0.440677966,0,1,0,0.128205128,0,0.012820513,0,1,0,0,11.11111111,88.88888889,0,0,0,50,0,0,0,0,1,0,900,3118,258,0,0,7
261,0.607843137,0.392156863,0,6,0,0.014285714,0,0.014285714,0,1,7.692307692,0,98.4375,1.5625,0,0,0,9.6,0,0,0,1,1,0,351,7318,19471,0,0,5
262,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,374,7295,0,0,1,5
263,0.851851852,0.148148148,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,1,1,0,187,6022,4222108,0,0,2
264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,363,1,0,0,1,0
265,0.705882353,0.294117647,0,1,0,0,0,0,0,1,75,0,100,0,0,0,0,33.33333333,0,0,0,1,0,0,307,3346,0,0,0,1
266,0.514285714,0.485714286,0,0,0,0.235294118,0,0.176470588,0,0,0,0,0,100,0,0,0,59.375,0,0,0,0,1,0,1165,5409,9424,0,0,6
267,0.867483296,0.132516704,0,0,0,0.378151261,0,0.134453782,0,0,100,0,100,0,0,0,0,69.94949495,0,0,0,0,1,0,906,7129,12,0,0,7
268,0.466666667,0.533333333,0,0,0,0.375,0,0.125,0,1,75,0,0,0,0,0,0,56,0,0,0,1,1,0,448,4300,17917,0,0,5
269,0.25,0.75,0,14,0,0.033333333,0,0.133333333,0,1,15,0,50,50,0,0,0,12.5,0,0,0,1,0,0,136,2785,456652,0,0,4
270,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,2976,8346,1,0,0,10
271,0.769230769,0.230769231,0,0,0,0,0,0,0,0,100,0,66.66666667,33.33333333,0,0,0,33.33333333,0,0,0,1,1,0,730,1095,3898136,0,1,0
272,0.9,0.1,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1860135,0,0,3
273,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,0,0,0,0,0,7557,3080310,0,0,2
274,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,1,0,1,0,-1,0,1,1,0
275,0.461538462,0.538461538,0,1,0,0,0,0,0,1,40,0,0,0,0,0,0,100,0,0,0,1,0,0,340,2581,3704884,0,1,4
423,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2479,2634,5403,0,0,2
276,0.86259542,0.13740458,0,0,0,0,0,0,0,0,89.47368421,0,96.875,3.125,0,0,0,25,0,0,0,0,0,1,0,-1,5759582,0,0,4
277,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,1,0,0,952,7083,17964,0,1,3
278,0.915110357,0.084889643,0,0,0,0.28,0,0.08,0,0,100,0,100,0,0,0,0,61.24031008,0,0,0,0,1,0,902,7133,12,0,0,7
279,0.115384615,0.884615385,0,0,0,0,0,0.086956522,0,1,7.692307692,0,0,0,0,0,0,0,0,0,0,1,0,0,381,8019,0,0,1,4
280,0,1,0,0,0,0,0,0.571428571,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,381,8019,0,0,1,4
281,0.954545455,0.045454545,0,0,0,0,0,0,0,0,50,0,100,0,0,0,0,100,0,0,0,1,0,0,270,3747,0,0,1,2
282,0.54,0.46,0,1,0,0.347826087,0,0.565217391,1,1,64.28571429,0,0,100,0,0,0,41.66666667,0,0,0,1,1,0,0,-1,0,0,1,0
283,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,0,1,1,0,25,3993,5707171,0,1,0
284,0.5,0.5,0,2,0,0,0,0,0,1,50,0,0,0,0,0,0,100,0,0,0,1,0,0,189,4924,0,0,0,1
285,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,0,0,116,11205,173087,0,1,5
286,0.755555556,0.244444444,0,0,0,0.227272727,0,0,0,1,62.5,0,20,80,0,0,0,57.89473684,0,0,0,0,0,0,112,-1,0,0,0,3
287,0.980392157,0.019607843,0,0,0,0,0,0,0,0,100,0,95.83333333,4.166666667,0,0,0,100,0,0,0,1,0,0,446,1379,0,0,1,0
288,0.75862069,0.24137931,0,0,0,0.214285714,0,0.214285714,1,0,85,0,0,100,0,0,0,50,0,0,0,1,1,0,615,4133,3807718,0,1,4
289,0.966666667,0.033333333,0,0,0,0,0,0,0,0,100,0,80,20,0,0,0,100,0,0,0,1,0,0,77,5767,0,0,1,2
290,0.96124031,0.03875969,0,1,0,0,0,0,0,1,66.66666667,0,97.36842105,2.631578947,0,0,0,95.83333333,0,0,0,0,1,0,135,7169,3198502,0,0,2
291,0.994791667,0.005208333,0,0,0,2,0,0,0,0,100,0,85.71428571,14.28571429,0,0,0,100,0,0,0,0,0,0,827,6842,74297,0,0,5
292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1791,7705,549152,0,1,5
293,0.838174274,0.161825726,0,1,0,0.025641026,0,0,0,1,96.42857143,0,57.8313253,42.1686747,0,0,0,85.71428571,0,0,0,0,1,0,900,6769,114612,0,0,5
294,0.9,0.1,0,0,0,0.333333333,0,0,0,0,100,0,50,50,0,0,0,85.71428571,0,0,0,1,1,0,0,-1,0,0,1,0
295,0.620689655,0.379310345,0,0,0,0.272727273,0,0,1,0,80,0,100,0,0,0,0,52.94117647,0,0,0,1,1,0,91,8309,891412,0,0,5
296,0.96969697,0.03030303,0,0,0,0.125,0,0,0,0,97.56097561,0,100,0,0,0,0,46.15384615,0,0,0,0,1,1,0,-1,405272,0,0,3
297,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,1,0,271,5572,126063,0,0,5
298,0.777777778,0.222222222,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,-1,642658,0,0,3
299,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,0,1,1,1,0,-1,2656129,0,0,3
300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,543,2744,0,0,0,0
301,0.836538462,0.163461538,0,0,0,0.411764706,0,0.117647059,0,0,100,0,100,0,0,0,0,22.72727273,0,0,0,1,0,0,1685,8176,1489770,0,1,4
302,0.779411765,0.220588235,0,0,0,0.266666667,0,0.133333333,0,1,84.375,0,0,100,0,0,0,50,0,0,0,1,1,0,202,3086,2742704,0,0,2
303,0.071428571,0.928571429,0,0,0,0.846153846,0,0.615384615,0,1,0,0,0,0,0,0,0,14.28571429,0,0,0,1,0,0,374,7295,0,0,1,5
304,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,0,1,1,0,607,4505,0,0,1,0
305,0.469879518,0.530120482,0,2,0,0.363636364,0,0.022727273,1,1,0,0,33.33333333,66.66666667,0,0,0,56.92307692,0,0,0,1,1,0,217,5627,0,0,1,5
306,0.142857143,0.857142857,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,0,1,1,0,0,338,393,0,1,1,0
307,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,0,0,138,-2,0,0,1,0
308,0.590909091,0.409090909,0,2,0,0,0,0,0,1,16.66666667,0,100,0,0,0,0,100,0,0,0,1,1,0,324,2232,0,0,1,0
309,0.388888889,0.611111111,0,3,0,0,0,0,0,1,20,0,70,30,0,0,0,0,0,0,0,1,1,0,525,205,6985854,0,1,0
310,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,1,0,0,677,1880,0,0,1,0
311,0.918918919,0.081081081,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,25,0,0,0,1,1,0,1766,5904,3369493,0,0,4
312,0.932038835,0.067961165,0,1,0,0.285714286,0,0,0,1,81.81818182,0,100,0,0,0,0,0,0,0,0,1,1,0,0,6831,0,1,1,0
313,0.902777778,0.097222222,0,0,0,0,0,0.035714286,0,1,61.53846154,0,100,0,0,0,0,53.33333333,0,0,0,1,1,0,2505,6260,683,0,0,6
314,0.80620155,0.19379845,0,1,0,0.32,0,0.08,0,1,91.30434783,0,100,0,0,0,0,34.375,0,0,0,1,1,0,665,-1,1120148,0,0,4
315,0.933333333,0.066666667,0,0,0,1,0,0,0,0,100,0,100,0,0,0,0,85.71428571,0,0,0,1,0,0,63,-1,0,0,1,0
316,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,1,0,1,0,-1,0,0,1,0
317,0.861111111,0.138888889,0,0,0,0.2,0,0,0,0,81.81818182,0,75,25,0,0,0,25,0,0,0,1,1,0,190,6749,581257,0,0,4
318,0.571428571,0.428571429,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,1,0,0,251,-1,0,0,0,3
319,0.966666667,0.033333333,0,0,0,0,0,0,0,0,100,0,80,20,0,0,0,100,0,0,0,1,0,0,77,5767,0,0,1,2
320,0.861386139,0.138613861,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,41.66666667,0,0,0,1,0,0,487,7913,0,0,0,6
321,0.444444444,0.555555556,0,0,0,0,0,0,0,1,11.76470588,0,33.33333333,66.66666667,0,0,0,30,0,0,0,1,1,0,373,7296,1726750,0,0,5
322,0.946202532,0.053797468,0,2,0,0.058823529,0,0.117647059,1,1,83.33333333,0,100,0,0,0,0,87.87878788,0,0,0,0,0,0,354,2568,286071,0,0,5
323,0.757009346,0.242990654,0,0,0,1,0,0,1,1,97.22222222,0,100,0,0,0,0,48.14814815,0,0,0,1,1,0,159,1302,0,0,1,0
324,0.978723404,0.021276596,0,0,0,0,0,0,0,0,93.75,0,100,0,0,0,0,0,0,0,0,1,0,0,248,5230,0,0,1,7
325,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,252,5956,4922,0,1,6
326,0.796875,0.203125,0,1,0,0,0,0,0,1,50,0,96.66666667,3.333333333,0,0,0,0,0,0,0,0,0,1,0,-1,353666,0,0,4
327,0.842696629,0.157303371,0,1,0,0.642857143,0,0.071428571,0,1,96.77419355,0,100,0,0,0,0,21.42857143,0,0,0,1,1,0,1191,6478,0,0,1,1
328,0.833333333,0.166666667,0,0,0,0,0,0,0,0,50,0,100,0,0,0,0,100,0,0,0,0,0,0,106,990,785858,0,0,1
329,0.071428571,0.928571429,0,0,0,0.230769231,0,0,0,1,0,0,0,0,0,0,0,14.28571429,0,0,0,1,1,0,374,7295,0,0,1,5
330,0.971014493,0.028985507,0,1,0,0,0,0,0,1,94.28571429,0,100,0,0,0,0,100,0,0,0,0,1,0,220,4893,1371632,0,0,4
331,0.933579336,0.066420664,0,0,0,0.055555556,0,0.055555556,0,1,69.23076923,0,97.14285714,2.857142857,0,0,0,92.85714286,0,0,0,0,1,0,1418,5886,184,0,0,6
332,0.861111111,0.138888889,0,0,0,0.8,0,0.2,0,0,0,0,96,4,0,0,0,0,0,0,0,0,0,0,3205,7753,15139,0,0,5
333,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,1,0,0,132,4250,0,0,1,1
334,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,0,1,0,0,0,12706,3016,0,0,6
335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,726,7308,0,0,1,0
336,0.384615385,0.615384615,0,0,0,0.3125,0,0.083333333,0,1,0,0,0,100,0,0,0,64.0625,0,0,0,1,1,0,732,2190,156610,0,0,4
337,0.631578947,0.368421053,0,1,0,0,0,0,0,0,33.33333333,0,33.33333333,66.66666667,0,0,0,100,0,0,0,1,1,0,230,5613,0,0,1,5
338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,230,5614,0,0,1,5
339,0.25,0.75,0,0,0,0.333333333,0,0.166666667,0,0,33.33333333,0,0,100,0,0,0,22.22222222,0,0,0,1,0,0,270,4478,625153,0,0,5
340,0.881081081,0.118918919,0,0,0,0.681818182,0,0.090909091,0,1,95.91836735,0,100,0,0,0,0,26.08695652,0,0,0,1,1,0,147,3141,0,0,1,3
341,0.666666667,0.333333333,0,0,0,2,0,0,0,0,100,0,50,50,0,0,0,0,0,0,0,0,0,0,339,7696,54169,0,0,5
342,0.19047619,0.80952381,0,2,0,0.176470588,0,0,0,1,50,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,4254948,0,0,4
343,0.722772277,0.277227723,0,0,0,0,0,0,0,0,0,0,3.571428571,96.42857143,0,0,0,90.90909091,0,0,0,1,0,0,3151,5615,1156,0,0,5
344,0.960526316,0.039473684,0,0,0,0,0,0,0,0,95,0,100,0,0,0,0,37.5,0,0,0,1,0,0,17,8018,5075341,0,0,3
345,0.855345912,0.144654088,0,1,0,0.826086957,0,0,0,1,93.5483871,0,75,25,0,0,0,45.16129032,0,0,0,1,0,0,654,4093,56400,0,0,4
346,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,1,0,-1,641733,0,1,2
347,0.19047619,0.80952381,0,1,0,0.470588235,0,0,0,1,28.57142857,0,0,100,0,0,0,22.22222222,0,0,0,0,1,0,0,-1,7358750,0,0,2
348,0.590163934,0.409836066,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,82.05128205,0,0,0,1,0,0,694,9897,183,0,0,8
349,0.747663551,0.252336449,0,0,0,0.111111111,0,0.074074074,0,1,85.71428571,0,0,100,0,0,0,17.24137931,0,0,0,0,1,0,0,1352,7246656,0,0,2
350,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,-1,75756,0,0,5
351,0.217391304,0.782608696,0,8,0,0.013888889,0,0,0,1,30,0,0,100,0,0,0,75,0,0,0,1,0,0,230,-1,1316122,0,1,3
352,0.952380952,0.047619048,0,1,0,0,0,0.25,1,1,50,0,100,0,0,0,0,100,0,0,0,1,1,0,215,2706,0,0,1,4
353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,84,3934,0,0,1,0
354,0.690140845,0.309859155,0,1,0,0.227272727,0,0.022727273,0,1,87.17948718,0,28,72,0,0,0,15.78947368,0,0,0,0,0,0,75,7596,4058,0,0,6
