column1,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks
205,0,0,0,0,1,0,0,0,0,1,0,2,0,6,6,0,10,10,0,8,8,0,0,0,0,0,0,0,58
206,0,0,0,0,3,0,0,0,0,0,0,13,5,1,4,1,7,7,6,4.230769231,5.5,4,0,0,0,0,0,0,0
207,0,0,0,0,2,1,0,0,0,1,0,3,3,5,5,0,11,11,0,7,7,0,0,0,0,0,0,0,7
208,0,0,0,0,1,1,0,0,0,2,0,3,0,2,2,5,12,12,5,6.333333333,7,5,0,0,0,0,0,0,140
209,0,0,0,0,3,0,0,1,0,0,0,10,2,1,1,2,9,9,7,4.4,5,3.5,2,0,0,0,0,0,22
210,0,0,0,0,2,1,0,0,0,0,0,3,0,6,6,0,9,9,0,7.666666667,7.666666667,0,0,0,0,0,0,0,3
211,0,0,0,0,3,0,0,0,0,0,0,2,4,3,3,0,4,4,0,3.5,3.5,0,0,0,0,0,0,0,67
212,0,0,0,0,3,0,0,0,0,1,0,6,5,3,3,4,22,7,22,8.666666667,5,10.5,0,0,0,0,0,0,49
213,0,0,1,0,3,1,0,0,0,0,0,12,8,2,3,2,17,13,17,8.25,8.4,8.142857143,0,0,0,0,0,0,51
214,0,0,0,0,2,0,0,0,0,0,0,5,0,2,2,4,9,9,6,5,5.5,4.666666667,0,1,0,0,0,0,339
215,0,0,0,0,2,0,0,0,0,0,0,6,1,2,2,4,9,9,6,5.166666667,5.5,5,0,1,0,0,0,0,215
216,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,13,13,0,8,8,0,0,0,0,0,0,0,9
217,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,7,7,0,5,5,0,0,0,0,0,0,0,72
218,0,0,0,0,3,0,0,0,0,0,0,7,4,3,3,3,9,9,5,4.571428571,6,4,2,0,0,0,0,0,1294
219,0,0,1,0,3,1,0,0,0,1,0,13,2,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,51
220,0,0,0,0,2,0,0,0,0,0,0,5,4,2,3,2,8,3,8,4.4,3,5.333333333,0,0,0,0,0,0,177
221,0,0,0,0,1,1,0,0,0,1,0,9,8,2,11,2,32,11,32,9.222222222,11,9,3,0,0,0,0,0,88
222,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,15,15,0,9,9,0,0,0,0,0,0,0,46
223,0,0,0,0,3,1,1,0,0,0,0,8,5,3,3,3,32,7,32,8.5,4,13,0,0,0,0,0,2,0
224,0,0,0,0,2,0,0,0,0,0,0,11,5,2,3,2,9,8,9,5,5.5,4.888888889,0,0,0,0,0,0,259
225,0,0,0,0,3,0,0,0,0,0,0,2,3,3,3,0,9,9,0,6,6,0,0,0,0,0,0,0,138
226,0,0,0,0,2,0,1,0,0,2,0,4,4,3,3,5,7,4,7,4.75,3.5,6,0,1,0,0,0,0,579
228,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,8,8,0,5.5,5.5,0,0,0,0,0,0,0,24
229,0,0,0,0,2,0,0,0,0,0,0,3,3,3,3,9,12,12,9,8,7.5,9,0,0,0,0,0,0,226
230,0,0,0,0,2,0,0,0,0,0,0,3,0,3,3,0,6,6,0,5,5,0,0,0,0,0,0,0,128
231,0,0,0,0,3,0,0,1,0,0,0,6,3,1,7,1,47,12,47,14.16666667,9.5,16.5,0,0,0,0,0,0,224
232,0,0,0,0,2,0,0,0,0,1,0,5,3,3,3,3,11,11,8,5.8,7,5,0,0,0,0,0,0,1041
233,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,11,11,0,7,7,0,0,0,0,0,0,0,33
234,0,0,0,0,2,0,0,0,0,1,0,15,1,2,4,2,11,8,11,5,6,4.846153846,0,0,0,0,0,0,48
235,0,0,0,0,3,0,0,0,0,0,0,7,5,3,3,4,10,7,10,6.142857143,5.25,7.333333333,0,0,0,0,0,0,43
236,0,0,0,0,3,0,0,0,0,1,0,6,4,2,3,2,6,6,5,3.833333333,4.5,3.5,0,0,0,0,0,0,452
237,0,0,0,0,1,0,1,0,0,0,0,1,0,6,6,0,6,6,0,6,6,0,0,0,0,0,0,0,0
238,0,0,0,0,3,0,0,0,0,0,0,38,4,2,3,2,7,7,5,2.263157895,5,2.111111111,0,0,0,0,0,0,74
239,0,0,1,0,3,0,0,0,0,0,0,24,9,2,2,2,60,60,22,9.5,12.53846154,5.909090909,1,0,1,0,0,1,0
240,0,0,0,0,1,0,0,1,0,1,0,2,0,3,3,7,7,3,7,5,3,7,0,0,0,0,0,0,44
241,0,1,0,0,3,0,0,0,0,0,0,11,0,3,17,3,17,17,7,6.181818182,17,5.1,4,0,0,0,0,0,25
242,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,11,11,0,7,7,0,0,0,0,0,0,0,58
243,0,0,1,0,3,0,0,0,0,1,0,4,3,3,8,3,13,13,11,8.75,10.5,7,0,0,0,0,0,0,139
244,0,0,0,0,3,0,0,1,0,0,0,6,3,1,1,0,7,7,0,4.5,4.5,0,1,0,0,0,0,0,22
245,0,0,0,0,2,0,0,0,0,1,0,2,0,8,8,0,10,10,0,9,9,0,0,1,0,0,0,0,197
246,0,0,0,0,2,1,0,0,0,0,0,6,1,2,7,2,12,7,12,6.5,7,6.4,2,0,0,0,0,0,0
247,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,15,15,0,9,9,0,0,0,0,0,0,0,26
248,0,1,0,0,3,1,0,0,0,0,0,11,0,2,12,2,13,12,13,5.909090909,12,5.3,1,0,0,0,0,0,6
249,0,0,0,0,2,0,0,0,0,0,0,2,0,3,3,0,10,10,0,6.5,6.5,0,0,0,0,0,0,0,0
250,0,0,0,0,2,0,0,0,0,0,0,9,3,3,3,3,12,12,11,7,7.5,6.857142857,0,0,0,0,0,0,171
251,0,0,0,0,2,1,0,0,0,1,0,4,0,3,8,3,15,15,8,8.5,11.5,5.5,0,0,0,0,0,0,4
252,0,0,0,0,2,0,1,0,0,2,0,4,3,3,3,5,7,4,7,4.75,3.5,6,0,1,0,0,0,0,555
253,0,0,0,0,2,0,0,0,0,1,0,4,3,3,3,6,10,10,7,6.5,6.5,6.5,0,0,0,0,0,0,115
254,0,0,0,0,2,1,0,0,0,0,0,7,3,3,3,4,10,10,6,5.428571429,6.5,5,0,0,0,0,0,0,176
255,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,11,11,0,7,7,0,0,0,0,0,0,0,162
256,0,0,0,0,3,0,0,1,0,1,0,8,3,3,3,4,10,10,10,6.5,6.5,6.5,0,0,0,0,0,0,114
257,0,0,0,0,3,0,0,0,0,0,0,10,6,2,2,0,35,35,0,10.7,10.7,0,2,0,0,0,0,0,0
258,0,0,0,0,1,0,0,0,0,2,0,2,0,3,3,11,11,3,11,7,3,11,0,0,0,0,0,0,0
259,0,0,0,0,2,0,0,0,0,0,0,3,4,3,3,7,8,8,7,6,5.5,7,0,1,0,0,0,0,147
260,0,0,0,0,2,0,0,0,0,0,0,5,3,3,3,5,10,8,10,7.2,5.5,8.333333333,0,0,0,0,0,0,177
261,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,14,14,0,8.5,8.5,0,0,0,0,0,0,0,357
262,0,0,0,0,2,0,0,1,0,0,0,2,1,8,8,0,19,19,0,13.5,13.5,0,0,1,0,0,0,0,15
263,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,16,16,0,9.5,9.5,0,0,0,0,0,0,0,27
264,0,0,0,0,1,1,0,0,0,0,0,2,2,6,6,0,11,11,0,8.5,8.5,0,0,0,0,0,1,0,0
265,0,0,0,0,3,1,0,0,0,0,0,8,3,1,3,1,22,22,9,6,12.5,3.833333333,0,0,0,0,0,0,17
266,0,1,0,0,2,0,0,0,0,0,0,13,5,1,3,1,9,6,9,4.615384615,4.5,4.636363636,1,0,0,0,0,0,35
267,0,0,0,0,2,0,0,0,0,0,0,5,3,4,6,4,10,9,10,7.2,7.5,7,0,1,0,0,0,0,898
268,0,0,0,0,3,0,0,0,0,0,0,13,5,3,3,3,11,11,10,6.538461538,7,6.454545455,0,0,0,0,0,0,30
269,0,0,0,0,1,0,0,0,0,1,0,8,0,3,16,3,16,16,13,8.125,16,7,0,0,0,0,0,0,120
270,0,0,0,0,2,0,0,0,0,1,0,8,6,4,5,4,30,6,30,11.375,5.5,13.33333333,2,1,0,0,0,0,1
271,0,0,0,0,2,1,0,0,0,0,0,14,6,2,21,2,32,21,32,10.5,21,9.692307692,3,0,0,0,0,0,13
272,0,0,0,0,1,0,0,0,0,0,0,1,1,6,6,0,6,6,0,6,6,0,0,0,0,0,0,0,10
273,0,0,0,0,1,0,0,0,0,0,0,1,0,9,9,0,9,9,0,9,9,0,0,0,0,0,0,0,40
274,0,1,1,1,3,0,0,0,0,1,1,18,4,2,2,2,25,3,25,4.944444444,2.75,5.571428571,1,0,0,0,0,2,1
275,0,0,0,0,2,0,0,0,0,4,0,2,5,9,9,0,10,10,0,9.5,9.5,0,0,0,0,0,0,0,13
423,0,0,0,0,2,0,0,0,0,0,0,2,2,7,7,0,9,9,0,8,8,0,0,0,0,0,0,0,11
276,0,0,0,0,3,0,0,0,0,0,0,2,5,3,3,0,9,9,0,6,6,0,0,0,0,0,0,0,131
277,0,1,0,0,3,0,0,0,0,0,0,7,2,2,11,2,15,15,8,6.571428571,13,4,0,0,0,0,0,0,1
278,0,0,0,0,2,0,0,0,0,0,0,4,0,2,2,4,10,9,10,6.25,5.5,7,0,1,0,0,0,0,589
279,0,1,0,0,2,1,0,1,0,1,0,10,2,1,2,1,46,14,46,10.9,8.666666667,11.85714286,0,0,0,0,0,0,26
280,0,1,0,0,2,1,0,1,0,1,0,15,4,1,2,1,27,10,27,6.4,6,6.5,0,0,0,0,0,0,7
281,0,0,0,0,2,0,0,0,0,0,0,6,1,3,14,3,14,14,5,5.833333333,14,4.2,1,0,0,0,0,0,22
282,0,0,1,1,2,0,0,0,0,0,0,4,4,6,12,6,75,32,75,31.25,22,40.5,1,0,0,0,0,0,50
283,0,0,1,0,3,1,0,0,0,1,0,13,2,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,51
284,0,0,0,0,2,0,0,0,0,0,0,1,1,7,7,0,7,7,0,7,7,0,0,0,0,0,0,0,14
285,0,0,0,0,2,0,0,0,0,0,0,7,5,2,3,2,13,6,13,5,4.5,5.2,0,0,0,0,0,0,5
286,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,10,10,0,6.5,6.5,0,0,0,0,0,0,0,90
287,0,0,0,0,2,0,0,0,0,0,0,6,2,3,11,3,32,11,32,10.16666667,11,10,0,0,0,0,0,0,51
288,0,0,0,0,2,0,0,0,0,2,0,9,9,1,3,1,24,24,10,6.555555556,13.5,4.571428571,0,0,0,0,0,0,58
289,0,0,0,0,1,0,0,0,0,1,0,4,2,2,19,2,32,19,32,15.75,19,14.66666667,0,0,0,0,0,0,30
290,0,0,0,0,2,0,0,0,0,0,0,4,3,2,3,2,10,10,4,4.75,6.5,3,0,0,0,0,0,0,129
291,0,0,0,0,3,0,0,0,0,0,0,6,3,3,3,3,13,13,10,6.5,8,5.75,0,0,0,0,0,0,192
292,0,0,0,0,3,0,0,0,1,0,0,6,3,3,3,3,14,14,7,5.5,8.5,4,0,0,0,0,0,0,0
293,0,0,0,0,2,0,0,0,0,1,0,4,3,3,3,5,12,12,7,6.75,7.5,6,0,0,0,0,0,0,241
294,0,0,0,0,2,0,0,0,0,1,0,6,4,3,13,3,32,13,32,10.83333333,13,10.4,0,0,0,0,0,0,30
295,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,12,12,0,7.5,7.5,0,0,0,0,0,0,0,29
296,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,5,5,0,4,4,0,0,0,0,0,0,0,264
297,0,0,0,0,3,0,0,0,0,0,0,5,3,3,3,3,5,5,5,4,4,4,0,0,0,0,0,0,31
298,0,0,0,0,2,0,0,0,0,0,0,4,4,3,3,0,4,4,0,3.25,3.25,0,0,0,0,0,0,0,18
299,0,0,0,0,3,0,0,0,0,0,0,12,4,3,3,3,14,14,8,5.916666667,8.5,5.4,0,0,0,0,0,0,58
300,0,0,0,0,1,0,0,1,0,0,0,2,0,10,10,13,13,10,13,11.5,10,13,0,0,0,0,0,0,0
301,0,0,0,0,3,1,0,0,0,1,0,7,4,3,3,4,11,11,9,6.428571429,7,6.2,0,0,0,0,0,0,104
302,0,0,0,0,2,0,0,0,0,0,0,1,0,11,11,0,11,11,0,11,11,0,0,0,0,0,0,0,68
303,0,0,0,0,2,0,0,1,0,1,0,2,0,8,8,0,20,20,0,14,14,0,0,1,0,0,0,0,14
304,0,0,0,0,2,1,0,0,0,0,0,11,0,2,12,2,12,12,8,5.727272727,12,5.1,5,0,0,0,1,0,58
305,0,0,0,0,3,0,0,1,0,0,0,8,1,1,1,4,7,7,4,4.75,5,4,0,0,0,0,0,0,83
306,0,0,0,0,2,0,0,0,0,0,0,6,1,3,6,3,8,6,8,5.333333333,6,5.2,1,0,0,0,0,0,7
307,0,0,0,0,1,0,0,0,0,0,0,2,0,4,7,4,7,7,4,5.5,7,4,0,0,0,0,0,0,13
308,0,0,0,0,2,1,0,0,0,0,0,8,1,2,12,2,12,12,7,5.625,12,4.714285714,3,0,0,0,0,0,22
309,0,0,0,0,3,1,0,0,0,0,0,7,1,1,4,1,11,11,6,3.857142857,7.5,2.4,0,0,0,0,0,0,36
310,0,0,0,0,2,0,0,0,0,0,0,5,0,3,6,3,6,6,5,4.4,6,4,0,0,0,0,0,0,9
311,0,0,0,0,2,0,0,0,0,0,0,2,0,6,6,0,11,11,0,8.5,8.5,0,0,0,0,0,0,0,37
312,0,0,0,0,2,1,1,0,0,1,0,4,4,4,4,18,18,13,18,10,7.333333333,18,0,0,0,0,0,0,103
313,0,1,0,0,2,0,0,0,0,1,0,3,4,3,3,12,17,17,12,10.66666667,10,12,0,0,0,0,0,0,288
314,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,17,17,0,10,10,0,0,0,0,0,0,0,129
315,0,0,0,0,3,1,0,0,0,0,0,14,9,2,16,2,64,16,64,14.5,16,14.38461538,5,0,0,0,0,0,15
316,0,0,0,0,2,0,1,0,0,1,0,3,3,3,3,4,10,10,4,5.666666667,6.5,4,0,0,0,0,1,0,4
317,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,15,15,0,9,9,0,0,0,0,0,0,0,72
318,0,0,0,0,2,1,0,0,0,0,0,3,3,3,3,0,5,5,0,4,4,0,0,0,0,0,0,0,7
319,0,0,0,0,2,0,0,0,0,1,0,5,4,2,3,2,32,19,32,13.2,11,14.66666667,0,0,0,0,0,0,30
320,0,0,0,0,2,0,0,0,0,0,0,7,4,3,3,4,8,8,8,5.714285714,5.5,5.8,0,0,0,0,0,2,101
321,0,0,0,0,2,0,0,1,0,0,0,2,0,6,6,0,8,8,0,7,7,0,0,1,0,0,0,0,81
322,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,8,8,0,5.5,5.5,0,0,0,0,0,0,0,316
323,0,1,0,0,3,0,0,0,0,0,0,10,1,3,9,3,10,9,10,6.7,9,6.444444444,0,0,0,0,0,0,107
324,0,0,0,0,2,0,0,0,0,0,0,2,1,6,6,0,8,8,0,7,7,0,0,0,0,0,0,0,47
325,0,0,0,0,2,0,0,0,0,1,0,19,0,2,4,2,13,4,13,5.368421053,4,5.529411765,0,0,0,0,0,0,3
326,0,0,0,0,3,0,0,0,0,0,0,2,3,3,3,0,6,6,0,4.5,4.5,0,0,0,0,0,0,0,64
327,0,0,0,0,1,0,0,0,0,1,0,4,1,2,12,2,12,12,5,5.5,12,3.333333333,0,0,0,0,0,0,89
328,0,0,0,0,1,0,0,0,0,0,0,2,1,5,11,5,11,11,5,8,11,5,1,0,0,0,0,0,12
329,0,0,0,0,2,1,0,1,0,0,0,3,1,7,7,0,8,8,0,7.333333333,7.333333333,0,0,1,0,0,0,0,14
330,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,16,16,0,9.5,9.5,0,0,0,0,0,0,0,138
331,0,0,0,0,2,0,0,0,0,1,0,7,4,1,3,1,8,7,8,4.285714286,5,4,0,0,0,0,0,0,271
332,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,9,9,0,6,6,0,0,0,0,0,0,0,36
333,0,0,0,0,3,1,0,0,0,0,0,14,0,2,5,2,8,6,8,5,5.666666667,4.818181818,0,0,0,0,0,0,9
334,0,0,0,0,3,0,0,0,0,1,0,5,1,3,3,8,8,8,8,5.6,5,8,0,0,0,0,0,0,99
335,0,0,0,0,2,0,0,0,0,0,0,2,0,8,8,0,13,13,0,10.5,10.5,0,0,0,0,0,0,0,4
336,0,0,0,0,2,0,0,0,0,1,0,8,4,2,3,2,14,14,7,5.5,8.5,4.5,0,0,0,0,0,0,78
337,0,0,0,0,3,0,0,1,0,0,0,8,2,1,1,4,7,7,6,4.625,4.5,5,0,0,0,0,0,0,19
338,0,0,0,0,2,0,0,1,0,0,0,2,2,7,7,0,8,8,0,7.5,7.5,0,0,0,0,0,0,0,0
339,0,0,0,0,3,0,0,1,0,0,0,8,3,2,2,4,6,5,6,4.125,3.5,4.75,0,0,0,0,0,0,16
340,0,1,0,0,3,0,0,0,0,0,0,5,3,3,12,3,12,12,9,7,12,5.75,0,0,0,0,0,0,185
341,0,0,0,0,3,1,0,0,0,2,0,8,6,3,3,4,11,9,11,6.5,6,6.666666667,0,0,0,0,0,0,3
342,0,0,0,0,2,0,0,0,0,0,0,6,3,2,3,2,9,5,9,4.166666667,4,4.25,0,0,0,0,0,0,21
343,0,0,0,0,2,0,0,0,0,1,0,8,5,3,3,3,14,9,14,7,6,7.333333333,0,0,0,0,0,0,101
344,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,9,9,0,6,6,0,0,0,0,0,0,0,152
345,0,0,0,0,3,0,0,0,0,0,0,16,8,3,3,3,11,11,10,5.4375,7,5.214285714,0,0,0,0,0,0,159
346,0,1,0,0,1,1,0,0,0,2,0,4,1,2,23,2,23,23,8,9,23,4.333333333,3,0,0,0,0,0,85
347,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,10,10,0,6.5,6.5,0,0,0,0,0,0,0,21
348,0,0,0,0,2,1,0,0,0,0,0,5,3,3,3,4,7,6,7,5,4.5,5.333333333,0,0,0,0,0,0,61
349,0,0,0,0,1,0,0,0,0,1,0,1,1,16,16,0,16,16,0,16,16,0,0,0,0,0,0,0,107
350,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,12,12,0,7.5,7.5,0,0,0,0,0,0,0,1
351,0,0,0,0,2,0,0,0,0,2,0,3,3,3,3,8,8,7,8,6,5,8,0,0,0,0,0,0,92
352,0,0,0,0,2,1,0,0,0,0,0,3,0,6,6,0,8,8,0,6.666666667,6.666666667,0,0,1,0,0,0,0,84
353,0,0,0,0,2,1,0,0,0,0,0,6,3,2,2,3,16,16,5,5.666666667,7,4.333333333,0,0,0,0,0,0,0
354,0,0,0,0,2,0,0,1,0,0,0,10,4,1,3,1,11,9,11,5.6,6,5.5,1,0,0,0,0,0,142
355,0,0,1,0,3,0,0,0,0,4,0,5,1,3,3,6,8,8,6,5.6,5.5,6,0,0,1,0,0,0,86
356,1,1,0,0,2,1,0,1,0,1,0,16,1,1,2,1,46,10,46,7.5625,7.333333333,7.615384615,0,0,0,0,0,0,7
357,0,0,0,0,3,0,0,0,0,0,0,2,4,3,3,0,16,16,0,9.5,9.5,0,0,0,0,0,0,0,277
358,0,0,0,0,3,0,0,0,0,1,0,5,4,3,3,3,14,14,11,7.8,8.5,7.333333333,0,0,0,0,0,0,31
359,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,19,19,0,11,11,0,0,0,0,0,0,0,46
360,0,0,0,0,1,0,0,0,0,0,0,1,0,7,7,0,7,7,0,7,7,0,0,0,0,0,0,0,0
361,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,11,11,0,7,7,0,0,0,0,0,0,0,64
362,0,1,1,1,3,0,0,0,0,0,0,13,2,2,2,2,16,3,16,4.153846154,2.25,5,1,0,0,0,0,2,25
363,0,0,0,0,2,0,0,0,0,1,0,3,3,3,3,3,22,22,3,9.333333333,12.5,3,0,0,0,0,0,0,17
364,0,0,0,0,2,0,0,0,0,0,0,6,0,3,9,3,9,9,6,5.166666667,9,4.4,0,0,0,0,0,0,6
365,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,4,4,0,3.5,3.5,0,0,0,0,0,0,0,25
366,0,0,0,0,2,0,0,0,0,0,0,4,5,3,3,3,10,10,7,5.75,6.5,5,0,0,0,0,0,0,1
367,0,0,0,0,3,1,0,0,0,1,0,9,5,2,3,2,12,7,12,5,4.333333333,5.333333333,0,0,0,0,0,0,173
368,0,1,0,0,3,0,0,0,0,1,0,20,24,2,3,2,64,12,64,12.05,7.5,12.55555556,3,0,0,0,0,0,216
369,0,0,0,0,1,0,0,0,0,0,0,5,0,3,7,3,13,7,13,7,7,7,2,0,0,0,0,0,12
370,0,0,0,0,3,0,0,1,0,0,0,11,2,2,6,2,12,12,7,5.181818182,9,4.333333333,0,0,0,0,0,0,226
371,0,0,0,0,2,0,0,0,0,0,0,6,0,1,24,1,24,24,8,8.333333333,24,5.2,0,0,0,0,0,0,10
372,0,1,0,0,3,1,0,1,0,0,0,26,5,1,2,1,43,12,43,9.346153846,8,9.52173913,0,0,0,0,0,0,11
373,0,1,1,0,2,1,0,1,0,1,0,14,3,1,2,1,34,19,34,8.357142857,10.33333333,7.818181818,0,0,0,0,0,0,7
374,0,0,0,0,1,1,0,0,0,2,0,5,0,2,16,2,16,16,8,7.4,16,5.25,0,0,0,0,0,0,18
375,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,11,11,0,7,7,0,0,0,0,0,0,0,152
376,0,0,0,0,3,0,0,0,0,0,0,6,3,1,3,1,12,12,8,5.5,7.5,4.5,0,0,0,0,0,0,62
377,0,0,0,0,3,1,0,0,0,1,0,11,0,1,2,1,8,8,7,3.636363636,4.666666667,3.25,0,0,0,0,0,0,1
378,0,0,0,0,2,0,0,0,0,0,0,8,3,3,3,3,14,10,14,8.5,6.5,9.166666667,0,0,0,0,0,0,193
379,0,0,0,0,3,0,1,0,0,0,0,4,9,3,3,3,10,10,5,5.25,6.5,4,0,0,0,0,0,0,151
380,0,0,0,0,3,0,0,0,0,0,0,10,3,2,3,2,38,5,38,8,4,9,1,0,0,0,0,2,0
381,0,0,0,0,2,0,0,0,0,0,0,4,5,3,3,3,26,15,26,11.75,9,14.5,0,0,0,0,0,0,57
382,0,0,0,0,2,1,0,0,0,0,0,3,1,5,5,0,11,11,0,7,7,0,0,0,0,0,0,0,0
383,0,0,0,0,2,0,1,0,0,0,0,2,4,3,3,0,4,4,0,3.5,3.5,0,0,0,0,0,0,0,70
384,0,0,0,0,3,0,0,0,0,0,0,31,9,2,4,2,16,8,16,6.290322581,6,6.310344828,1,0,0,0,0,0,0
385,0,1,1,1,3,0,0,0,0,0,0,10,2,2,2,2,11,3,11,3.4,2.5,4,0,0,0,0,0,2,79
386,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,21,21,0,12,12,0,0,0,0,0,0,0,50
387,0,1,1,1,3,0,0,0,0,2,1,17,5,2,2,2,21,3,21,4.647058824,2.75,5.230769231,0,0,0,0,0,2,36
388,0,0,0,0,2,0,0,0,0,1,0,2,1,4,4,0,12,12,0,8,8,0,0,0,0,0,0,0,103
389,0,0,0,0,2,0,0,0,0,1,0,3,3,2,3,2,10,10,2,5,6.5,2,0,0,0,0,0,0,0
390,0,0,0,0,2,1,0,0,0,0,0,8,3,1,4,1,34,6,34,10.25,5,12,0,1,0,0,0,0,25
391,0,0,0,0,2,0,0,0,0,0,0,1,0,4,4,0,4,4,0,4,4,0,0,0,0,0,0,0,206
392,0,0,0,0,2,0,0,1,0,0,0,3,3,3,3,3,7,7,3,4.333333333,5,3,0,0,0,0,0,0,8
393,0,0,0,0,2,0,0,0,0,1,0,3,1,4,4,4,6,6,4,4.666666667,5,4,0,1,0,0,0,0,1
394,0,0,0,0,1,1,0,0,0,1,0,4,0,2,10,2,10,10,7,5.5,10,4,2,0,0,0,0,0,34
395,0,0,0,0,2,0,1,0,0,0,0,6,3,3,3,3,16,6,16,6.166666667,4.5,7,0,0,0,0,0,0,80
396,0,0,0,0,3,1,1,0,0,0,0,9,5,3,3,3,8,6,8,5.333333333,4.5,5.571428571,1,0,0,0,0,0,178
397,0,0,0,0,2,0,0,1,0,0,0,2,1,8,8,0,13,13,0,10.5,10.5,0,0,1,0,0,0,0,14
398,0,0,0,0,1,0,0,0,0,3,0,2,1,5,9,5,9,9,5,7,9,5,0,0,0,0,0,0,10
399,0,1,1,1,3,0,0,0,0,0,0,8,0,2,2,2,3,3,3,2.5,2.5,2.5,0,0,0,0,0,2,76
400,0,1,0,0,2,0,0,0,0,0,0,19,5,1,3,1,11,11,10,4.947368421,7,4.705882353,0,0,0,0,0,0,139
401,0,0,0,0,3,0,0,0,0,0,0,5,4,3,3,3,10,7,10,5.8,5,6.333333333,0,0,0,0,0,0,25
402,0,0,0,0,3,1,1,0,0,0,0,8,3,2,3,2,8,7,8,5,5,5,0,0,0,0,0,0,99
403,0,0,0,0,1,0,0,0,0,4,0,2,0,1,1,3,3,1,3,2,1,3,0,0,0,0,0,0,56
404,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,10,10,0,6.5,6.5,0,0,0,0,0,0,0,71
405,0,0,0,0,3,0,0,1,0,0,0,13,2,1,1,3,8,7,8,4.461538462,4.5,4.428571429,0,0,0,0,0,0,18
406,0,0,0,0,2,0,0,0,0,0,0,9,2,2,2,4,10,9,10,6.333333333,5.5,6.571428571,0,0,0,0,0,0,101
10690,0,0,0,0,2,0,0,0,0,0,0,3,3,2,3,2,10,10,2,5,6.5,2,0,0,0,0,0,0,0
407,0,0,0,0,3,0,0,0,0,1,0,6,3,2,3,2,6,6,5,3.666666667,4.5,3.25,1,0,0,0,0,0,265
408,0,0,0,0,2,0,0,1,0,1,0,2,0,8,8,0,19,19,0,13.5,13.5,0,0,1,0,0,0,0,14
409,0,0,0,0,2,0,0,0,0,1,0,4,3,3,3,6,11,7,11,6.75,5,8.5,0,0,0,0,0,0,377
410,0,0,0,0,2,0,0,0,0,0,0,3,3,3,3,4,11,11,4,6,7,4,0,0,0,0,0,0,97
411,0,0,0,0,2,0,0,1,0,1,0,6,1,3,3,8,8,8,8,6,5.6,8,0,1,0,0,0,0,11
412,0,0,0,0,3,0,0,0,0,0,0,6,3,3,3,3,7,7,7,4.5,5,4.25,0,0,0,0,0,0,24
413,0,0,0,0,2,0,0,0,0,1,0,2,4,3,3,0,8,8,0,5.5,5.5,0,0,0,0,0,0,0,48
414,0,0,0,0,1,0,0,0,0,0,0,1,0,7,7,0,7,7,0,7,7,0,0,0,0,0,0,0,35
415,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,10,10,0,6.5,6.5,0,0,0,0,0,0,0,14
416,0,0,1,0,3,1,0,0,0,0,0,13,7,2,3,2,17,13,17,7.846153846,7.5,8.142857143,0,0,0,0,0,0,51
417,0,0,0,0,2,0,0,0,0,1,0,4,0,6,6,0,7,7,0,6.75,6.75,0,0,0,0,0,0,0,23
